,Unnamed: 0,artist,collab_songs,type,genres,collab_individuals,country,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,main_genres,Avg_Concert_Fee
1299,1299,Lana Del Rey,19,Woman,trip hop,7,United States,Summertime Sadness,Born To Die – Paradise Edition (Special Version),album,0.566,0.647,1.0,-6.815,0.0335,0.0477,0.0,0.121,0.22,111.96,264773.0,413081416.0,4526038.0,98069.0,Hip Hop,3370000.0
1300,1300,Lana Del Rey,19,Woman,trip hop,7,United States,Young And Beautiful,Young And Beautiful,single,0.324,0.416,11.0,-8.92,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053.0,525904821.0,3932303.0,107588.0,Hip Hop,3370000.0
1301,1301,Lana Del Rey,19,Woman,trip hop,7,United States,Doin' Time,Norman Fucking Rockwell!,album,0.641,0.559,7.0,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193.0,97331931.0,1995761.0,50839.0,Hip Hop,3370000.0
1302,1302,Lana Del Rey,19,Woman,trip hop,7,United States,West Coast,Ultraviolence (Deluxe),album,0.527,0.591,6.0,-7.664,0.0396,0.194,0.0194,0.0907,0.461,123.167,256760.0,161133531.0,1151048.0,25962.0,Hip Hop,3370000.0
1303,1303,Lana Del Rey,19,Woman,trip hop,7,United States,Brooklyn Baby,Ultraviolence (Deluxe),album,0.404,0.664,1.0,-6.698,0.0407,0.542,0.00402,0.11,0.0949,107.747,351640.0,1141172.0,4779.0,92.0,Hip Hop,3370000.0
1304,1304,Lana Del Rey,19,Woman,trip hop,7,United States,Cinnamon Girl,Norman Fucking Rockwell!,album,0.294,0.337,6.0,-10.614,0.036,0.814,0.414,0.14,0.135,91.781,300683.0,28150945.0,325442.0,4194.0,Hip Hop,3370000.0
1305,1305,Lana Del Rey,19,Woman,trip hop,7,United States,Did you know that there's a tunnel under Ocean Blvd,Did you know that there's a tunnel under Ocean Blvd,single,0.431,0.34,0.0,-9.384,0.0311,0.794,0.0108,0.12,0.0529,119.877,285051.0,5582270.0,324343.0,24108.0,Hip Hop,3370000.0
1306,1306,Lana Del Rey,19,Woman,trip hop,7,United States,Happiness is a butterfly,Norman Fucking Rockwell!,album,0.467,0.119,2.0,-10.99,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485.0,4755435.0,100526.0,681.0,Hip Hop,3370000.0
1307,1307,Lana Del Rey,19,Woman,trip hop,7,United States,The Other Woman,Ultraviolence (Deluxe),album,0.255,0.468,7.0,-6.43,0.0317,0.822,0.248,0.339,0.175,111.67,181960.0,542140.0,14569.0,148.0,Hip Hop,3370000.0
1308,1308,Baby Keem,25,Man,hip hop,8,United States,HONEST,DIE FOR MY BITCH,album,0.676,0.536,2.0,-8.79,0.0432,0.403,3.37e-05,0.105,0.373,79.037,172672.0,9116109.0,170981.0,2430.0,Hip Hop,1600000.0
1309,1309,Baby Keem,25,Man,hip hop,8,United States,ORANGE SODA,DIE FOR MY BITCH,album,0.83,0.564,1.0,-7.822,0.235,0.177,0.0,0.128,0.107,85.042,129882.0,31693749.0,600275.0,10333.0,Hip Hop,1600000.0
1310,1310,Baby Keem,25,Man,hip hop,8,United States,family ties (with Kendrick Lamar),The Melodic Blue,album,0.711,0.611,1.0,-5.453,0.33,0.00588,0.0,0.23,0.144,134.093,252262.0,81537090.0,1401850.0,51184.0,Hip Hop,1600000.0
1311,1311,Baby Keem,25,Man,hip hop,8,United States,16,The Melodic Blue,album,0.701,0.782,1.0,-4.987,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040.0,2510475.0,81587.0,2390.0,Hip Hop,1600000.0
1312,1312,Baby Keem,25,Man,hip hop,8,United States,lost souls (with Brent Faiyaz),The Melodic Blue,album,0.649,0.347,1.0,-7.67,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728.0,10975302.0,199959.0,2909.0,Hip Hop,1600000.0
1313,1313,Baby Keem,25,Man,hip hop,8,United States,trademark usa,The Melodic Blue,album,0.615,0.6,10.0,-5.62,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671.0,5570550.0,93057.0,2242.0,Hip Hop,1600000.0
1314,1314,Baby Keem,25,Man,hip hop,8,United States,highway 95,The Melodic Blue (Deluxe),album,0.77,0.836,7.0,-5.322,0.065,0.0548,0.0,0.143,0.425,84.944,91783.0,377528.0,8165.0,267.0,Hip Hop,1600000.0
1315,1315,Baby Keem,25,Man,hip hop,8,United States,Savior,Mr. Morale & The Big Steppers,album,0.605,0.692,8.0,-7.45,0.446,0.495,0.0,0.303,0.685,124.84,224466.0,14174.0,193.0,7.0,Hip Hop,1600000.0
1316,1316,Baby Keem,25,Man,hip hop,8,United States,vent,The Melodic Blue,album,0.896,0.377,9.0,-5.502,0.0935,0.0123,1.43e-06,0.115,0.255,113.886,136573.0,455975.0,12596.0,388.0,Hip Hop,1600000.0
1317,1317,Baby Keem,25,Man,hip hop,8,United States,STATS,DIE FOR MY BITCH,album,0.567,0.462,1.0,-7.794,0.36,0.00192,3.57e-06,0.106,0.172,152.236,169828.0,179076.0,5035.0,155.0,Hip Hop,1600000.0
1318,1318,Baby Keem,25,Man,trap,8,United States,HONEST,DIE FOR MY BITCH,album,0.676,0.536,2.0,-8.79,0.0432,0.403,3.37e-05,0.105,0.373,79.037,172672.0,9116109.0,170981.0,2430.0,Hip Hop,1600000.0
1319,1319,Baby Keem,25,Man,trap,8,United States,ORANGE SODA,DIE FOR MY BITCH,album,0.83,0.564,1.0,-7.822,0.235,0.177,0.0,0.128,0.107,85.042,129882.0,31693749.0,600275.0,10333.0,Hip Hop,1600000.0
1320,1320,Baby Keem,25,Man,trap,8,United States,family ties (with Kendrick Lamar),The Melodic Blue,album,0.711,0.611,1.0,-5.453,0.33,0.00588,0.0,0.23,0.144,134.093,252262.0,81537090.0,1401850.0,51184.0,Hip Hop,1600000.0
1321,1321,Baby Keem,25,Man,trap,8,United States,16,The Melodic Blue,album,0.701,0.782,1.0,-4.987,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040.0,2510475.0,81587.0,2390.0,Hip Hop,1600000.0
1322,1322,Baby Keem,25,Man,trap,8,United States,lost souls (with Brent Faiyaz),The Melodic Blue,album,0.649,0.347,1.0,-7.67,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728.0,10975302.0,199959.0,2909.0,Hip Hop,1600000.0
1323,1323,Baby Keem,25,Man,trap,8,United States,trademark usa,The Melodic Blue,album,0.615,0.6,10.0,-5.62,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671.0,5570550.0,93057.0,2242.0,Hip Hop,1600000.0
1324,1324,Baby Keem,25,Man,trap,8,United States,highway 95,The Melodic Blue (Deluxe),album,0.77,0.836,7.0,-5.322,0.065,0.0548,0.0,0.143,0.425,84.944,91783.0,377528.0,8165.0,267.0,Hip Hop,1600000.0
1325,1325,Baby Keem,25,Man,trap,8,United States,Savior,Mr. Morale & The Big Steppers,album,0.605,0.692,8.0,-7.45,0.446,0.495,0.0,0.303,0.685,124.84,224466.0,14174.0,193.0,7.0,Hip Hop,1600000.0
1326,1326,Baby Keem,25,Man,trap,8,United States,vent,The Melodic Blue,album,0.896,0.377,9.0,-5.502,0.0935,0.0123,1.43e-06,0.115,0.255,113.886,136573.0,455975.0,12596.0,388.0,Hip Hop,1600000.0
1327,1327,Baby Keem,25,Man,trap,8,United States,STATS,DIE FOR MY BITCH,album,0.567,0.462,1.0,-7.794,0.36,0.00192,3.57e-06,0.106,0.172,152.236,169828.0,179076.0,5035.0,155.0,Hip Hop,1600000.0
1328,1328,Baby Keem,25,Man,west coast hip hop,8,United States,HONEST,DIE FOR MY BITCH,album,0.676,0.536,2.0,-8.79,0.0432,0.403,3.37e-05,0.105,0.373,79.037,172672.0,9116109.0,170981.0,2430.0,Hip Hop,1600000.0
1329,1329,Baby Keem,25,Man,west coast hip hop,8,United States,ORANGE SODA,DIE FOR MY BITCH,album,0.83,0.564,1.0,-7.822,0.235,0.177,0.0,0.128,0.107,85.042,129882.0,31693749.0,600275.0,10333.0,Hip Hop,1600000.0
1330,1330,Baby Keem,25,Man,west coast hip hop,8,United States,family ties (with Kendrick Lamar),The Melodic Blue,album,0.711,0.611,1.0,-5.453,0.33,0.00588,0.0,0.23,0.144,134.093,252262.0,81537090.0,1401850.0,51184.0,Hip Hop,1600000.0
1331,1331,Baby Keem,25,Man,west coast hip hop,8,United States,16,The Melodic Blue,album,0.701,0.782,1.0,-4.987,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040.0,2510475.0,81587.0,2390.0,Hip Hop,1600000.0
1332,1332,Baby Keem,25,Man,west coast hip hop,8,United States,lost souls (with Brent Faiyaz),The Melodic Blue,album,0.649,0.347,1.0,-7.67,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728.0,10975302.0,199959.0,2909.0,Hip Hop,1600000.0
1333,1333,Baby Keem,25,Man,west coast hip hop,8,United States,trademark usa,The Melodic Blue,album,0.615,0.6,10.0,-5.62,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671.0,5570550.0,93057.0,2242.0,Hip Hop,1600000.0
1334,1334,Baby Keem,25,Man,west coast hip hop,8,United States,highway 95,The Melodic Blue (Deluxe),album,0.77,0.836,7.0,-5.322,0.065,0.0548,0.0,0.143,0.425,84.944,91783.0,377528.0,8165.0,267.0,Hip Hop,1600000.0
1335,1335,Baby Keem,25,Man,west coast hip hop,8,United States,Savior,Mr. Morale & The Big Steppers,album,0.605,0.692,8.0,-7.45,0.446,0.495,0.0,0.303,0.685,124.84,224466.0,14174.0,193.0,7.0,Hip Hop,1600000.0
1336,1336,Baby Keem,25,Man,west coast hip hop,8,United States,vent,The Melodic Blue,album,0.896,0.377,9.0,-5.502,0.0935,0.0123,1.43e-06,0.115,0.255,113.886,136573.0,455975.0,12596.0,388.0,Hip Hop,1600000.0
1337,1337,Baby Keem,25,Man,west coast hip hop,8,United States,STATS,DIE FOR MY BITCH,album,0.567,0.462,1.0,-7.794,0.36,0.00192,3.57e-06,0.106,0.172,152.236,169828.0,179076.0,5035.0,155.0,Hip Hop,1600000.0
1338,1338,OneRepublic,9,Band,folk pop,5,United States,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",single,0.704,0.797,0.0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486.0,127721256.0,1594144.0,19373.0,Pop,2820000.0
1339,1339,OneRepublic,9,Band,folk pop,5,United States,Counting Stars,Native,album,0.664,0.705,1.0,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,257840.0,3721610307.0,16558621.0,475191.0,Pop,2820000.0
1340,1340,OneRepublic,9,Band,folk pop,5,United States,Sunshine,Sunshine,single,0.697,0.875,5.0,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,163855.0,5053767.0,79834.0,1450.0,Pop,2820000.0
1341,1341,OneRepublic,9,Band,folk pop,5,United States,Secrets,Waking Up,album,0.516,0.764,2.0,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,224693.0,261189040.0,1782356.0,53789.0,Pop,2820000.0
1342,1342,OneRepublic,9,Band,folk pop,5,United States,Someday,Human (Deluxe),album,0.576,0.679,0.0,-7.237,0.034,0.0311,0.0,0.323,0.213,121.005,187889.0,27851879.0,294495.0,5127.0,Pop,2820000.0
1343,1343,OneRepublic,9,Band,folk pop,5,United States,Run,Human (Deluxe),album,0.682,0.72,11.0,-8.176,0.0382,0.321,0.0,0.205,0.649,116.988,168260.0,42503345.0,462548.0,8428.0,Pop,2820000.0
1344,1344,OneRepublic,9,Band,folk pop,5,United States,West Coast,West Coast,single,0.685,0.699,6.0,-7.803,0.0349,0.317,0.0,0.0895,0.884,134.057,192948.0,12343624.0,164863.0,3091.0,Pop,2820000.0
1345,1345,OneRepublic,9,Band,folk pop,5,United States,Apologize,Dreaming Out Loud,album,0.593,0.74,8.0,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107.0,527266135.0,3703947.0,90201.0,Pop,2820000.0
1346,1346,OneRepublic,9,Band,folk pop,5,United States,Lose Somebody,Golden Hour,album,0.58,0.586,1.0,-6.883,0.0357,0.344,0.0,0.0755,0.507,147.988,199549.0,15496624.0,235181.0,4983.0,Pop,2820000.0
1347,1347,OneRepublic,9,Band,folk pop,5,United States,Good Life,Waking Up,album,0.634,0.69,6.0,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988,253307.0,203647257.0,1031768.0,49024.0,Pop,2820000.0
1348,1348,OneRepublic,9,Band,pop,5,United States,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",single,0.704,0.797,0.0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486.0,127721256.0,1594144.0,19373.0,Pop,2820000.0
1349,1349,OneRepublic,9,Band,pop,5,United States,Counting Stars,Native,album,0.664,0.705,1.0,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,257840.0,3721610307.0,16558621.0,475191.0,Pop,2820000.0
1350,1350,OneRepublic,9,Band,pop,5,United States,Sunshine,Sunshine,single,0.697,0.875,5.0,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,163855.0,5053767.0,79834.0,1450.0,Pop,2820000.0
1351,1351,OneRepublic,9,Band,pop,5,United States,Secrets,Waking Up,album,0.516,0.764,2.0,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,224693.0,261189040.0,1782356.0,53789.0,Pop,2820000.0
1352,1352,OneRepublic,9,Band,pop,5,United States,Someday,Human (Deluxe),album,0.576,0.679,0.0,-7.237,0.034,0.0311,0.0,0.323,0.213,121.005,187889.0,27851879.0,294495.0,5127.0,Pop,2820000.0
1353,1353,OneRepublic,9,Band,pop,5,United States,Run,Human (Deluxe),album,0.682,0.72,11.0,-8.176,0.0382,0.321,0.0,0.205,0.649,116.988,168260.0,42503345.0,462548.0,8428.0,Pop,2820000.0
1354,1354,OneRepublic,9,Band,pop,5,United States,West Coast,West Coast,single,0.685,0.699,6.0,-7.803,0.0349,0.317,0.0,0.0895,0.884,134.057,192948.0,12343624.0,164863.0,3091.0,Pop,2820000.0
1355,1355,OneRepublic,9,Band,pop,5,United States,Apologize,Dreaming Out Loud,album,0.593,0.74,8.0,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107.0,527266135.0,3703947.0,90201.0,Pop,2820000.0
1356,1356,OneRepublic,9,Band,pop,5,United States,Lose Somebody,Golden Hour,album,0.58,0.586,1.0,-6.883,0.0357,0.344,0.0,0.0755,0.507,147.988,199549.0,15496624.0,235181.0,4983.0,Pop,2820000.0
1357,1357,OneRepublic,9,Band,pop,5,United States,Good Life,Waking Up,album,0.634,0.69,6.0,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988,253307.0,203647257.0,1031768.0,49024.0,Pop,2820000.0
1358,1358,OneRepublic,9,Band,pop rock,5,United States,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",single,0.704,0.797,0.0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486.0,127721256.0,1594144.0,19373.0,Rock,2820000.0
1359,1359,OneRepublic,9,Band,pop rock,5,United States,Counting Stars,Native,album,0.664,0.705,1.0,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,257840.0,3721610307.0,16558621.0,475191.0,Rock,2820000.0
1360,1360,OneRepublic,9,Band,pop rock,5,United States,Sunshine,Sunshine,single,0.697,0.875,5.0,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,163855.0,5053767.0,79834.0,1450.0,Rock,2820000.0
1361,1361,OneRepublic,9,Band,pop rock,5,United States,Secrets,Waking Up,album,0.516,0.764,2.0,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,224693.0,261189040.0,1782356.0,53789.0,Rock,2820000.0
1362,1362,OneRepublic,9,Band,pop rock,5,United States,Someday,Human (Deluxe),album,0.576,0.679,0.0,-7.237,0.034,0.0311,0.0,0.323,0.213,121.005,187889.0,27851879.0,294495.0,5127.0,Rock,2820000.0
1363,1363,OneRepublic,9,Band,pop rock,5,United States,Run,Human (Deluxe),album,0.682,0.72,11.0,-8.176,0.0382,0.321,0.0,0.205,0.649,116.988,168260.0,42503345.0,462548.0,8428.0,Rock,2820000.0
1364,1364,OneRepublic,9,Band,pop rock,5,United States,West Coast,West Coast,single,0.685,0.699,6.0,-7.803,0.0349,0.317,0.0,0.0895,0.884,134.057,192948.0,12343624.0,164863.0,3091.0,Rock,2820000.0
1365,1365,OneRepublic,9,Band,pop rock,5,United States,Apologize,Dreaming Out Loud,album,0.593,0.74,8.0,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107.0,527266135.0,3703947.0,90201.0,Rock,2820000.0
1366,1366,OneRepublic,9,Band,pop rock,5,United States,Lose Somebody,Golden Hour,album,0.58,0.586,1.0,-6.883,0.0357,0.344,0.0,0.0755,0.507,147.988,199549.0,15496624.0,235181.0,4983.0,Rock,2820000.0
1367,1367,OneRepublic,9,Band,pop rock,5,United States,Good Life,Waking Up,album,0.634,0.69,6.0,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988,253307.0,203647257.0,1031768.0,49024.0,Rock,2820000.0
1368,1368,OneRepublic,9,Band,rock,5,United States,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",single,0.704,0.797,0.0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486.0,127721256.0,1594144.0,19373.0,Rock,2820000.0
1369,1369,OneRepublic,9,Band,rock,5,United States,Counting Stars,Native,album,0.664,0.705,1.0,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,257840.0,3721610307.0,16558621.0,475191.0,Rock,2820000.0
1370,1370,OneRepublic,9,Band,rock,5,United States,Sunshine,Sunshine,single,0.697,0.875,5.0,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,163855.0,5053767.0,79834.0,1450.0,Rock,2820000.0
1371,1371,OneRepublic,9,Band,rock,5,United States,Secrets,Waking Up,album,0.516,0.764,2.0,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,224693.0,261189040.0,1782356.0,53789.0,Rock,2820000.0
1372,1372,OneRepublic,9,Band,rock,5,United States,Someday,Human (Deluxe),album,0.576,0.679,0.0,-7.237,0.034,0.0311,0.0,0.323,0.213,121.005,187889.0,27851879.0,294495.0,5127.0,Rock,2820000.0
1373,1373,OneRepublic,9,Band,rock,5,United States,Run,Human (Deluxe),album,0.682,0.72,11.0,-8.176,0.0382,0.321,0.0,0.205,0.649,116.988,168260.0,42503345.0,462548.0,8428.0,Rock,2820000.0
1374,1374,OneRepublic,9,Band,rock,5,United States,West Coast,West Coast,single,0.685,0.699,6.0,-7.803,0.0349,0.317,0.0,0.0895,0.884,134.057,192948.0,12343624.0,164863.0,3091.0,Rock,2820000.0
1375,1375,OneRepublic,9,Band,rock,5,United States,Apologize,Dreaming Out Loud,album,0.593,0.74,8.0,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107.0,527266135.0,3703947.0,90201.0,Rock,2820000.0
1376,1376,OneRepublic,9,Band,rock,5,United States,Lose Somebody,Golden Hour,album,0.58,0.586,1.0,-6.883,0.0357,0.344,0.0,0.0755,0.507,147.988,199549.0,15496624.0,235181.0,4983.0,Rock,2820000.0
1377,1377,OneRepublic,9,Band,rock,5,United States,Good Life,Waking Up,album,0.634,0.69,6.0,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988,253307.0,203647257.0,1031768.0,49024.0,Rock,2820000.0
1378,1378,Luísa Sonza,16,Woman,sense dades,14,Brazil,MAMA.CITA (hasta la vista),MAMA.CITA (hasta la vista),single,0.778,0.706,6.0,-3.864,0.133,0.0607,0.0,0.0969,0.71,129.027,154419.0,13524644.0,267386.0,10989.0,Other,3330000.0
1379,1379,Luísa Sonza,16,Woman,sense dades,14,Brazil,Poesia Acústica 13,Poesia Acústica 13,compilation,0.572,0.579,10.0,-7.242,0.128,0.469,0.0,0.136,0.5,127.982,620696.0,87291209.0,1609324.0,40180.0,Other,3330000.0
1380,1380,Luísa Sonza,16,Woman,sense dades,14,Brazil,sentaDONA (Remix) s2,sentaDONA (Remix) s2,single,0.925,0.454,3.0,-3.533,0.273,0.252,4.19e-06,0.128,0.771,135.02,125245.0,148050701.0,1388448.0,16691.0,Other,3330000.0
1381,1381,Luísa Sonza,16,Woman,sense dades,14,Brazil,CORAÇÃO CIGANO - Ao Vivo,LUAN CITY (Ao Vivo),album,0.653,0.68,4.0,-5.507,0.0298,0.0962,0.0,0.884,0.512,126.048,209928.0,74991602.0,489856.0,12804.0,Other,3330000.0
1382,1382,Luísa Sonza,16,Woman,sense dades,14,Brazil,CACHORRINHAS,CACHORRINHAS,single,0.709,0.696,8.0,-4.837,0.275,0.16,0.0,0.248,0.484,98.119,134937.0,45339332.0,944768.0,24466.0,Other,3330000.0
1383,1383,Luísa Sonza,16,Woman,sense dades,14,Brazil,Hotel Caro,Hotel Caro,single,0.584,0.311,10.0,-11.642,0.232,0.79,0.0,0.0862,0.623,139.581,221858.0,44006134.0,643931.0,10913.0,Other,3330000.0
1384,1384,Luísa Sonza,16,Woman,sense dades,14,Brazil,BRABA,BRABA,single,0.811,0.689,0.0,-5.113,0.0615,0.181,2.55e-05,0.0784,0.663,144.015,129782.0,169710566.0,2211418.0,52889.0,Other,3330000.0
1385,1385,Luísa Sonza,16,Woman,sense dades,14,Brazil,penhasco.,DOCE 22,album,0.43,0.467,8.0,-8.56,0.051,0.775,0.0,0.0933,0.382,77.249,186121.0,76137031.0,1677560.0,35382.0,Other,3330000.0
1386,1386,Luísa Sonza,16,Woman,sense dades,14,Brazil,CAFÉ DA MANHÃ ;P,DOCE 22,album,0.758,0.809,11.0,-4.065,0.0566,0.0219,0.0,0.161,0.962,151.097,181174.0,65712783.0,870244.0,20196.0,Other,3330000.0
1387,1387,Luísa Sonza,16,Woman,sense dades,14,Brazil,MODO TURBO,DOCE 22,album,0.655,0.726,10.0,-7.628,0.0796,0.334,3.13e-06,0.232,0.766,160.064,150260.0,210949823.0,3158628.0,242001.0,Other,3330000.0
1388,1388,Don Toliver,48,Man,hip hop,23,United States,Used (feat. Don Toliver),SOS,album,0.733,0.685,10.0,-6.228,0.0533,0.363,0.000238,0.333,0.837,150.073,146947.0,904204.0,11866.0,131.0,Hip Hop,2040000.0
1389,1389,Don Toliver,48,Man,hip hop,23,United States,No Idea,Heaven Or Hell,album,0.652,0.631,6.0,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,154424.0,284033349.0,3473758.0,55136.0,Hip Hop,2040000.0
1390,1390,Don Toliver,48,Man,hip hop,23,United States,After Party,Heaven Or Hell,album,0.629,0.692,5.0,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,167916.0,78483083.0,1082398.0,22200.0,Hip Hop,2040000.0
1391,1391,Don Toliver,48,Man,hip hop,23,United States,"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,album,0.8,0.658,1.0,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,188678850.0,2671691.0,66140.0,Hip Hop,2040000.0
1392,1392,Don Toliver,48,Man,hip hop,23,United States,Do It Right,Do It Right,single,0.662,0.515,5.0,-6.867,0.199,0.458,0.0,0.163,0.386,69.808,174474.0,8818478.0,127447.0,24904.0,Hip Hop,2040000.0
1393,1393,Don Toliver,48,Man,hip hop,23,United States,Cardigan,Heaven Or Hell,album,0.747,0.497,4.0,-6.542,0.0401,0.248,0.0,0.138,0.0663,142.046,158709.0,24139842.0,343353.0,6184.0,Hip Hop,2040000.0
1394,1394,Don Toliver,48,Man,hip hop,23,United States,Honest (feat. Don Toliver),Honest,single,0.81,0.655,8.0,-6.779,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322.0,30608215.0,567407.0,30951.0,Hip Hop,2040000.0
1395,1395,Don Toliver,48,Man,hip hop,23,United States,Mystery Lady,Studying Abroad: Extended Stay,album,0.747,0.494,3.0,-7.957,0.141,0.393,0.0,0.0982,0.624,76.006,228453.0,31440593.0,542757.0,10632.0,Hip Hop,2040000.0
1396,1396,Don Toliver,48,Man,hip hop,23,United States,Drugs N Hella Melodies (feat. Kali Uchis),Life of a DON,album,0.56,0.707,1.0,-6.863,0.07,0.264,0.000268,0.108,0.341,147.0,198058.0,19221097.0,390046.0,7678.0,Hip Hop,2040000.0
1397,1397,Don Toliver,48,Man,hip hop,23,United States,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),It's Almost Dry,album,0.594,0.679,7.0,-3.702,0.345,0.484,7.83e-06,0.114,0.66,106.726,152613.0,712131.0,13233.0,505.0,Hip Hop,2040000.0
1398,1398,Megan Thee Stallion,47,Woman,hip hop,27,United States,Beautiful Mistakes (feat. Megan Thee Stallion),JORDI (Deluxe),album,0.713,0.676,10.0,-5.483,0.027,0.0377,0.0,0.154,0.721,99.048,227395.0,146805833.0,1486916.0,35659.0,Hip Hop,2590000.0
1399,1399,Megan Thee Stallion,47,Woman,hip hop,27,United States,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),single,0.935,0.454,1.0,-7.509,0.375,0.0194,0.0,0.0824,0.357,133.073,187541.0,491081173.0,8780413.0,598076.0,Hip Hop,2590000.0
1400,1400,Megan Thee Stallion,47,Woman,hip hop,27,United States,Sweetest Pie,Traumazine,album,0.814,0.626,7.0,-7.187,0.214,0.173,0.0,0.101,0.686,123.972,201334.0,62623814.0,1055742.0,37110.0,Hip Hop,2590000.0
1401,1401,Megan Thee Stallion,47,Woman,hip hop,27,United States,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",single,0.8,0.837,6.0,-2.807,0.0491,0.00406,0.00313,0.0904,0.702,100.015,225600.0,189936873.0,4965979.0,339120.0,Hip Hop,2590000.0
